,0
10221,5242.892714285715
10222,9509.9201017316
10223,11256.19963095238
10224,15734.897397186147
10225,4408.736587301588
10226,13207.047916666665
10227,10057.912541666665
10228,13539.373973498728
10229,18837.667999999998
10230,5836.782651515153
10231,12508.660932544062
10232,11887.215476190475
10233,12698.858444444446
10234,8434.155
10235,16412.667333333335
10236,13732.955666666667
10237,6665.926535714285
10238,15681.807666666668
10239,6094.51
10240,8797.803666666669
10241,17474.71416666667
10242,8256.648086580091
10243,16447.176
10244,11365.945
10245,11271.259902597403
10246,5012.959507936507
10247,6157.803166666667
10248,12467.515833333333
10249,17455.547761904763
10250,11357.575234796508
10251,9781.934809523811
10252,13527.059318958809
10253,17027.31
10254,14449.026657751157
10255,15162.947917748917
10256,13252.283000000001
10257,13393.846479665388
10258,14702.60110434174
10259,16446.100217893218
10260,13243.572300561753
10261,7344.228499999998
10262,8832.959904761903
10263,14348.406702380951
10264,11297.869416666666
10265,4777.345095238096
10266,16726.641333333337
10267,13336.66457828283
10268,8607.916880952384
10269,7323.7925
10270,15264.476666666667
10271,13814.803333033233
10272,18739.1575
10273,14937.50677973742
10274,7708.137944444445
10275,15564.366218614718
10276,16905.2046031746
10277,12214.933309523807
10278,15917.1
10279,6282.188902236651
10280,16304.080383734305
10281,17919.5021994675
10282,13998.196416666666
10283,12015.292753635254
10284,14883.226732683986
10285,12646.142288600293
10286,6646.76776984127
10287,12824.214500000002
10288,11305.9515
10289,11815.747651515156
10290,17059.402761904763
10291,12630.060767482519
10292,15711.236857142858
10293,13011.244500000003
10294,13948.185601190475
10295,12343.799093256303
10296,9661.82362596513
10297,8456.043788600287
10298,4873.281523809524
10299,576.705
10300,6927.86938095238
10301,10711.85
10302,16236.67914285714
10303,12898.976601148326
10304,18210.326915917412
10305,2832.3876666666665
10306,14426.856625541128
10307,6643.8225
10308,14929.071392857144
10309,14477.598903679653
10310,13172.275619047621
10311,12118.44
10312,12112.678964285715
10313,7658.359333333332
10314,15416.98134451659
10315,14521.496042412055
10316,16117.759833333337
10317,10163.347093795097
10318,16448.935
10319,14334.87807936508
10320,13152.488000000001
10321,13506.125289682539
10322,17638.446333333337
10323,13966.711805555553
10324,13449.238666666666
10325,15311.525166666665
10326,10431.031666666668
10327,14873.33
10328,14153.736959235208
10329,18749.07959523809
10330,6401.659333333333
10331,4919.654500000001
10332,6518.711452380953
10333,9360.099486568986
10334,16400.514307914313
10335,4989.693190476191
10336,13570.937667748916
10337,12555.56238167496
10338,17266.753511736366
10339,5522.3
10340,11238.295833333335
10341,4774.281023809524
10342,14749.38601984127
10343,14284.592836950205
10344,6271.052033189033
10345,6150.6065
10346,13222.335964285712
10347,12763.7025
10348,15705.440119047616
10349,6632.297666666668
10350,15086.99118956044
10351,10443.953722222222
10352,17047.657833333335
10353,12426.645
10354,1459.41
10355,2388.453650793651
10356,7069.55329221024
10357,6539.079880952381
10358,16701.63625
10359,16900.451551587306
10360,15762.813047619049
10361,10642.316281564275
10362,6839.766666666666
10363,13166.359607142856
10364,12445.822447459685
10365,20072.964333333333
10366,7486.704132943853
10367,14192.79237820513
10368,598.39
10369,17135.303977845684
10370,14639.793333333333
10371,12042.312500000005
10372,13089.602633439563
10373,13964.1255
10374,5657.734119047619
10375,14198.445
10376,14915.304285714286
10377,8445.481333333331
10378,9749.685107142857
10379,12820.782733875969
10380,14750.68966666667
10381,14653.167638872475
10382,12026.369297619047
10383,11623.639
10384,13314.579643773142
10385,14546.14961904762
10386,15093.129579431195
10387,10766.102936507938
10388,19319.56397619048
10389,3191.2495
10390,14963.848186147188
10391,13383.979904761905
10392,6024.157549783549
10393,13316.303333333335
10394,15753.885833333336
10395,13625.053700688204
10396,16883.449931457435
10397,7857.304223304469
10398,14818.313407718713
10399,17210.19034848485
10400,14419.864116300365
10401,6792.238000000001
10402,10900.094552689572
10403,10271.337023809525
10404,12113.985476190475
10405,14119.81
10406,14625.119773809518
10407,7729.004416666668
10408,14114.190119658115
10409,10774.303071428572
10410,11966.07238095238
10411,10008.969928571429
10412,11815.747651515156
10413,13384.875253134296
10414,20234.533595238096
10415,10683.260166666667
10416,16304.080383734305
10417,2488.2325
10418,13050.716452380952
10419,6411.050092456566
10420,5669.926666666666
10421,16731.369166666664
10422,11267.245715127845
10423,13767.739738095239
10424,16973.76
10425,1471.83
10426,13732.955666666667
10427,6946.948814574312
10428,16288.551716648208
10429,5704.389666666666
10430,12069.648166666666
10431,17906.56088095238
10432,12617.208999999999
10433,10241.423174603175
10434,6050.9216298701285
10435,15403.8375
10436,12560.99
10437,8580.308809523809
10438,12219.903199123484
10439,7826.721500000001
10440,11614.563571428573
10441,13246.143557359306
10442,9776.17078173615
10443,14336.099262987012
10444,4294.946234126985
10445,16114.59439975276
10446,14229.270095238096
10447,7976.1494603174615
10448,16001.759714285712
10449,10772.551071428572
10450,16269.86
10451,6838.398657287155
10452,9981.913152236652
10453,12343.799093256303
10454,11403.518297619048
10455,8417.94
10456,11482.524511904761
10457,10272.23855818038
10458,17292.608821428574
10459,11530.188166666665
10460,9863.180130341272
10461,9924.777274936429
10462,12343.906438739685
10463,14109.142309523811
10464,6103.817833333334
10465,10283.420396825395
10466,15068.10165767711
10467,13789.106773809524
10468,14950.007575091568
10469,11687.413730158729
10470,13314.038335497838
10471,17302.766428571427
10472,16384.32415566705
10473,12659.347166666668
10474,10789.95935159285
10475,7074.8389761904755
10476,7829.239694444446
10477,14142.504303030306
10478,6822.191924242424
10479,13923.670214285716
10480,12540.426904761905
10481,6693.635666666666
10482,13771.372704628702
10483,14055.400261904762
10484,13805.434333333333
10485,16827.350142857136
10486,12524.443795954046
10487,12068.046916666666
10488,6581.835825674324
10489,7121.051353535357
10490,9924.777274936429
10491,9649.52869047619
10492,9331.638333333334
10493,12682.510666666667
10494,9961.828392857144
10495,17471.182440476197
10496,11566.14366831518
10497,15859.270278438627
10498,8277.656666666666
10499,17773.201909826283
10500,10517.966763542227
10501,6838.398657287155
10502,10185.630666666666
10503,13314.19
10504,12618.382337301588
10505,6986.113249666998
10506,11642.398067460319
10507,12635.506571428574
10508,12239.863333333335
10509,15989.058666666662
10510,7929.3
10511,12046.44637806638
10512,13084.088380952382
10513,13694.507896825398
10514,12649.332395715806
10515,8055.253333333334
10516,15823.385119047622
10517,11180.264976190478
10518,6262.1725
10519,12411.873217828223
10520,1759.2
10521,12714.538445471198
10522,15668.675452380954
10523,15831.912903045823
10524,7117.7013412698425
10525,14392.784904761906
10526,9090.258722222226
10527,12658.415738095238
10528,12294.127047619048
10529,10670.335620296364
10530,13045.736
10531,13761.665158730159
10532,16977.99768614718
10533,7711.682333333334
10534,12324.97193695357
10535,17153.016353174608
10536,13350.809297619047
10537,13751.540003990138
10538,13593.945666666668
10539,6264.92425
10540,12129.550500000001
10541,16398.945
10542,761.1206666666667
10543,10786.296999999999
10544,15630.338376984126
10545,12499.961752195226
10546,11029.782290043291
10547,15097.432273809523
10548,16324.799975579972
10549,2081.405
10550,4918.745707875457
10551,17535.504285714283
10552,2826.6283333333336
10553,12501.170238005712
10554,10286.130582056834
10555,6983.554499999999
10556,12063.702535714287
10557,11365.61139455677
10558,16799.451309523807
10559,13412.437416666668
10560,17838.897714285715
10561,13291.793257575759
10562,17706.255
10563,14435.408428145345
10564,12572.68025
10565,16382.68365079365
10566,13047.83745238095
10567,13089.602633439563
10568,6374.511476190478
10569,11240.086785714286
10570,15263.3304127735
10571,15109.481943639692
10572,15226.0350952381
10573,13229.995964966642
10574,12044.0718008764
10575,15295.875166666669
10576,10545.707380952383
10577,2815.2019999999993
10578,10431.731666666667
10579,13455.080776334777
10580,12752.108571428571
10581,8545.100564935063
10582,16174.596369769119
10583,15451.5193044733
10584,7660.5986545954065
10585,15532.363666666672
10586,12133.629164691518
10587,17508.704242965367
10588,8618.138166666668
10589,10653.53
10590,9604.865166666666
10591,18110.47666666667
10592,7383.096797601104
10593,7410.960738095238
10594,15636.084864826991
10595,11119.4475
10596,14263.995833333334
10597,14880.256035714292
10598,15418.207513736264
10599,8247.677738095239
10600,11816.169436507938
10601,13040.467857142858
10602,11699.291839971138
10603,15711.87937655933
10604,7617.868833333336
10605,15762.399476190478
10606,16457.023075396824
10607,12602.333761624117
10608,12299.796803151847
10609,11280.485833333334
10610,14332.709584415583
10611,14466.262333333336
10612,9978.402666666667
10613,7710.912000000002
10614,14034.931277777778
10615,11746.251500000002
10616,14402.307527056279
10617,13717.428952908194
10618,13664.93811904762
10619,14460.945214285715
10620,5805.9672817460305
10621,12964.06019677545
10622,14688.419666666665
10623,11515.997650793652
10624,19105.041809523813
10625,7820.049952380953
10626,12848.761166666667
10627,5709.7683333333325
10628,15367.94523809524
10629,12800.030166666671
10630,11998.595095238094
10631,17473.340785714285
10632,12690.336666666664
10633,6715.124
10634,5891.938571428573
10635,16535.836952380956
10636,10883.305696969695
10637,7203.15063095238
10638,16821.448190476192
10639,10936.241493284497
10640,9879.497670052171
10641,16809.948500000002
10642,13879.819513855102
10643,12455.72897041847
10644,15797.07773569649
10645,15592.051470238097
10646,15726.083333333336
10647,8187.987527777778
10648,18172.230355699856
10649,8686.7825
10650,12044.0718008764
10651,12802.044333333333
10652,12313.993348845597
10653,13146.211000000003
10654,14295.70663239539
10655,15117.530857142858
10656,8991.29
10657,13814.145333333332
10658,7720.488238095239
10659,19266.196090909092
10660,6516.6916666666675
10661,10960.565408730157
10662,12326.794955266954
10663,14255.008916666666
10664,15704.22011904762
10665,12565.8375
10666,12220.445674603174
10667,6388.25619047619
10668,7633.641833333333
10669,13401.753333333332
10670,8853.807047619046
10671,14307.916488095243
10672,2344.8804999999998
10673,18394.470999999998
10674,6531.210857142858
10675,17160.69515873016
10676,14417.918856927898
10677,15365.932702075701
10678,10088.69271689121
10679,12814.713333333335
10680,9702.123757107298
10681,7567.765119047619
10682,14402.776860389615
10683,10458.38468444868
10684,15636.084864826991
10685,11983.379
10686,10094.863923803661
10687,10352.4475
10688,10863.92380952381
10689,6173.776611111111
10690,15328.270666666667
10691,12730.024671717176
10692,3066.342738095237
10693,6628.457666666667
10694,17368.464571428573
10695,12205.323611111113
10696,7417.407829365078
10697,7013.448478521477
10698,9657.397015873017
10699,12358.090333333332
10700,17375.355166666664
10701,8809.941094322345
10702,10068.460774725278
10703,10883.846857142858
10704,9329.393952380955
10705,6205.167777777778
10706,12511.947367780343
10707,13624.034666666668
10708,10443.46
10709,14109.485563886377
10710,9443.915840548343
10711,15134.637202380954
10712,14664.724429835684
10713,15324.71129255604
10714,14383.361536360684
10715,13481.307245310249
10716,695.4540952380952
10717,13568.704666666668
10718,10210.967666666666
10719,17882.84431746032
10720,2383.800666666667
10721,13312.56271428571
10722,9562.41169125319
10723,9958.586619163989
10724,10680.717739177488
10725,8585.328333333333
10726,15345.121303946045
10727,12023.933620879121
10728,16259.907801691728
10729,15314.679285714286
10730,9421.639285714286
10731,12243.220854638816
10732,12650.854666666668
10733,13622.79924381501
10734,20065.934833333333
10735,11709.151686507936
10736,6426.6393333333335
10737,16744.87966666667
10738,2752.0375
10739,14653.167638872475
10740,13879.241757333502
10741,16109.63983333333
10742,12634.351499999999
10743,14292.765495714393
10744,12343.799093256303
10745,8910.950706349206
10746,12101.535666666667
10747,11600.688945013315
10748,18154.90124454855
10749,15900.440506066814
10750,7860.366761904762
10751,10867.556607142858
10752,15998.374904761899
10753,14033.41011688312
10754,13930.919460317462
10755,2511.81
10756,13150.999583333332
10757,15351.322583333334
10758,11172.650808691305
10759,9050.700428571428
10760,16363.567619047615
10761,2810.583333333333
10762,14653.70226190476
10763,10027.939421495172
10764,9879.317234487738
10765,11809.99076190476
10766,7250.636928571428
10767,13758.201821206578
10768,14886.126
10769,10500.038166666667
10770,18083.57333333334
10771,7503.493985336558
10772,16782.338777777783
10773,15601.457333333334
10774,15373.752500000002
10775,17501.309499999996
10776,15206.223166666667
10777,635.8516666666667
10778,18214.80186111111
10779,18036.361666666664
10780,15811.172652014653
10781,16648.864677003083
10782,13434.659166666665
10783,10976.26309121434
10784,8888.690070949388
10785,6761.421833333334
10786,2153.564
10787,10828.845773109244
10788,18717.570873015873
10789,6165.5302142857145
10790,9105.692534197953
10791,6301.240000000002
10792,11918.23876190476
10793,13340.704896232164
10794,12017.83
10795,12814.538547619048
10796,15267.225587162837
10797,10604.021428571426
10798,14529.073142857138
10799,14566.023333333333
10800,13177.123523809525
10801,8398.381857142858
10802,14211.9855
10803,7900.392023809524
10804,11741.195
10805,7336.333036796535
10806,9899.42091849817
10807,11549.168
10808,7898.707833333332
10809,10964.237666666666
10810,705.995
10811,11783.64121544124
10812,16461.2235
10813,11738.05988961039
10814,11333.663750915752
10815,16231.577015151517
10816,12065.403245379879
10817,15873.327666666666
10818,733.2526666666666
10819,7488.035
10820,12522.793134267651
10821,13535.126666666667
10822,16157.55669011544
10823,15725.013933621936
10824,16002.717984126986
10825,8417.664547619046
10826,6110.189166666667
10827,16061.201916666665
10828,6248.402666666667
10829,8896.90849206349
10830,14310.252285714287
10831,15611.825590970635
10832,16231.66015047519
10833,3646.1446825396824
10834,6914.088595238095
10835,15947.661524198025
10836,15476.493987179487
10837,10136.905
10838,8217.817382395382
10839,11825.53925
10840,11739.108174603176
10841,12904.653999999999
10842,11264.204029942279
10843,7679.163198412699
10844,13280.785665667667
10845,7426.963940476193
10846,9450.089398116315
10847,7848.077931929184
10848,5178.779619047619
10849,13777.628190476193
10850,15117.298913632114
10851,3995.3505000000005
10852,9954.251190476189
10853,14573.194761904762
10854,7950.848678571427
10855,2010.9325
10856,14863.529717784815
10857,13440.070923727653
10858,15988.735258986817
10859,8175.473333333333
10860,12117.063797619045
10861,14808.83450793651
10862,5063.5126666666665
10863,15106.002055555558
10864,10307.441584424936
10865,12068.120911043206
10866,10684.154666666665
10867,2361.1866666666665
10868,8551.24
10869,10423.561846736597
10870,9187.759999999998
10871,12663.368414695386
10872,16517.497166666668
10873,6263.526333333333
10874,12339.21399386724
10875,13705.565633676682
10876,13754.702694282169
10877,17154.794142857147
10878,17007.096976190474
10879,12182.04
10880,16572.950619047617
10881,12358.661255411256
10882,12274.19669047619
10883,10995.190480158728
10884,6191.795982341104
10885,14864.26464285714
10886,15511.889416666665
10887,12040.756292688793
10888,13219.090738095238
10889,8583.405999999999
10890,13060.2885
10891,3159.4356666666663
10892,13522.145999999999
10893,15345.121303946045
10894,12082.248874520774
10895,14299.101105699861
10896,4999.151571428571
10897,8115.296833555331
10898,15780.656761904764
10899,11706.283238095239
10900,13960.925916666665
10901,13036.711949735449
10902,13962.104825313569
10903,17252.76211751051
10904,4211.473797619048
10905,14144.403370400798
10906,7806.616702380953
10907,12585.037571428567
10908,15309.57776010759
10909,6472.176666666667
10910,7698.22790873016
10911,14537.965187590187
10912,16223.18458953547
10913,11875.285750000003
10914,12440.983144688646
10915,5752.803166666667
10916,16871.184583333332
10917,12470.873833333333
10918,17882.240238095237
10919,17735.427142857145
10920,4507.194856092437
10921,15842.713333333337
10922,12493.879523809523
10923,14106.218402104143
10924,17639.65961904762
10925,15164.092142857144
10926,6859.35
10927,2563.5942142857143
10928,16072.298000000003
10929,9132.330714285716
10930,6336.645309523809
10931,15271.09576190476
10932,15711.87937655933
10933,7806.181333333332
10934,17989.764000000003
10935,10255.4355
10936,14192.35
10937,12588.056261904763
10938,16256.690833333332
10939,12908.752598987741
10940,8763.588356421355
10941,16662.579108793987
10942,5316.690625541124
10943,14676.494750000002
10944,6562.481181818182
10945,15328.613333333333
10946,20472.343333333334
10947,19279.306666666664
10948,13014.199873015872
10949,13846.966790517492
10950,12835.99984126984
10951,16923.510833333334
10952,4004.753690476191
10953,15354.923303289383
10954,14433.512119047618
10955,15631.821666666661
10956,10803.824166666665
10957,3270.449285714286
10958,13282.772319541571
10959,13398.705333333332
10960,13829.8170606833
10961,11197.3125
10962,15093.945555555554
10963,10431.031666666668
10964,2153.17
10965,5107.1285
10966,13241.35
10967,10279.196166666667
10968,16071.46625
10969,6162.102666666665
10970,16925.004111111113
10971,17843.29575793651
10972,12067.961142857142
10973,10861.702000000001
10974,15176.624166666665
10975,8593.335333333333
10976,14625.484058802309
10977,14832.794675324678
10978,15533.472226190475
10979,10501.440833333334
10980,6858.38625790876
10981,11735.995116161614
10982,10828.854833333335
10983,13558.869166666667
10984,12647.718579302235
10985,16506.447828320797
10986,10985.757833333335
10987,13903.433749662045
10988,13878.101
10989,13063.643011183261
10990,9914.569404761904
10991,15268.01498751249
10992,11979.649810606059
10993,14006.82780952381
10994,15618.280185055954
10995,16581.172498557004
10996,14670.807689870333
10997,10371.823839349036
10998,9981.697
10999,16910.600416666668
11000,8653.761831529579
11001,19824.235
11002,15581.776063131316
11003,7897.924
11004,16304.080383734305
11005,11860.64076190476
11006,12838.909359307361
11007,14082.229406288154
11008,14986.772754725675
11009,15191.806765873012
11010,9539.078722222222
11011,15650.11523809524
11012,7165.811666666667
11013,11821.544666666665
11014,6925.1481709956715
11015,12004.393523809524
11016,10421.122873015873
11017,15566.435158159398
11018,4295.339720779221
11019,2313.285
11020,16501.83751190476
11021,2892.7480000000005
11022,3600.9466666666663
11023,15139.354912698418
11024,2169.163666666667
11025,14186.246523809525
11026,12466.093055555555
11027,13140.62959485544
11028,10287.234156429528
11029,7534.34
11030,15544.71735714286
11031,13485.435155865376
11032,11743.326287878788
11033,13984.359249215657
11034,11605.413483405484
11035,17961.769116407282
11036,14974.208857356645
11037,8769.175035714285
11038,6572.07
11039,13802.478291250136
11040,17512.796000000002
11041,5802.363154761905
11042,11740.088333333335
11043,13149.149575410853
11044,15113.280646825398
11045,14157.189654761907
11046,5503.62
11047,8325.683915223666
11048,13765.016047619049
11049,11865.33762100104
11050,15552.025050948638
11051,7158.067071428572
11052,11830.043333333335
11053,8141.165582972582
11054,15270.771666666666
11055,17026.03177788878
11056,6966.563023809524
11057,16844.511488095242
11058,17229.115290197366
11059,14075.063
11060,9629.760388888888
11061,7891.916666666666
11062,16262.040984015985
11063,13078.873251915418
11064,9451.234159451658
11065,16038.350547619042
11066,14851.535239926741
11067,19364.100666666665
11068,6468.879333333333
11069,17094.434285714284
11070,12744.102333333332
11071,14365.405
11072,10194.27519119769
11073,14106.218402104143
11074,13733.865956709955
11075,12243.220854638816
11076,13580.831111111112
11077,12502.123170725114
11078,4256.700333333333
11079,14957.05581200744
11080,15214.947843434342
11081,13147.812857142855
11082,11309.832034632032
11083,13967.187189074813
11084,16171.259380952375
11085,14042.918166666668
11086,11960.296666666663
11087,15148.403
11088,6562.347595238093
11089,9958.344166666668
11090,12337.421709931881
11091,3746.69
11092,12210.212545327204
11093,11106.193452380952
11094,11017.886
11095,15820.179985098233
11096,9035.226706467258
11097,18790.646666666664
11098,18687.22966666667
11099,2155.9928571428572
11100,13043.181978830593
11101,11744.37282783883
11102,17481.358666666663
11103,5574.78225
11104,10885.270222222218
11105,12632.51396031746
11106,11988.652107431053
11107,16925.84001965012
11108,10688.168944444444
11109,14502.29060658903
11110,12605.442666666666
11111,15530.926324064822
11112,12442.819789325795
11113,7674.761666666666
11114,8189.719249639249
11115,8934.571166666667
11116,8832.362698412699
11117,6525.623412698412
11118,14940.439539682544
11119,12762.768416666668
11120,15918.73
11121,7698.916142857146
11122,12922.234609335106
11123,6890.4130000000005
11124,10666.210833333333
11125,12461.566666666666
11126,12337.792042017516
11127,8530.200833333332
11128,13133.886752590219
11129,1363.0976666666666
11130,13610.690833333334
11131,13349.682045416323
11132,13602.10128849779
11133,13618.48164296814
11134,2629.745
11135,17633.333544726524
11136,8762.194571428572
11137,7952.878571428573
11138,16699.76819094794
11139,8951.993666666667
11140,13154.858959956708
11141,18037.02611904762
11142,15131.986273385664
11143,11308.992903093722
11144,10598.182976190476
11145,10911.844539682541
11146,8045.9845000000005
11147,13015.207904761905
11148,6947.1433333333325
11149,9398.458709613511
11150,8091.337428571428
11151,5565.155996031744
11152,18791.1525
11153,12539.814831168831
11154,11643.07
11155,10128.9563968254
11156,12825.124366121923
11157,7077.501387584638
11158,12191.029857142854
11159,12881.09991931217
11160,8112.739166666667
11161,7171.486000000001
11162,4656.087404761905
11163,13200.445611111112
11164,9613.150833333333
11165,6545.118333333333
11166,11853.083143717391
11167,10246.563976190477
11168,14118.790268792156
11169,12807.816087301588
11170,2575.1525
11171,15054.911502034012
11172,14569.035940476191
11173,13311.56
11174,14824.257824314578
11175,7465.64
11176,17436.07875
11177,9702.90601386114
11178,5972.052666666667
11179,7864.061424603175
11180,13044.172852620859
11181,11502.430216616018
11182,15474.549166666666
11183,11017.861952380952
11184,15931.897954850705
11185,2718.6381666666666
11186,10352.70240079365
11187,2320.027
11188,12148.574506338353
11189,14417.918856927898
11190,9732.734953243615
11191,11297.981595238096
11192,17066.608001078166
11193,9553.024166666666
11194,13987.2475
11195,17564.768617243866
11196,14752.502851931486
11197,13397.376723279733
11198,10094.863923803661
11199,14433.983321428563
11200,12067.648690476191
11201,10058.296650793649
11202,11295.352970085472
11203,14698.355404761904
11204,6053.047726190477
11205,7214.665
11206,12537.96322222222
11207,4539.021892857143
11208,12997.092309523809
11209,18287.71504761905
11210,17937.50865181253
11211,13021.04139285714
11212,11945.304555555556
11213,6582.010666666668
11214,17629.568349927853
11215,15172.222037509058
11216,11199.216476190477
11217,18154.90124454855
11218,17178.501428571428
11219,15490.49011538402
11220,12564.521505377106
11221,16007.972476190478
11222,9383.06584090909
11223,12714.960155899655
11224,14503.070086874724
11225,15769.548482739483
11226,9316.738333333331
11227,16829.563071428573
11228,1799.7311666666667
11229,13618.875166666667
11230,17216.009666666665
11231,12481.775642857145
11232,10539.84
11233,11686.005411949161
11234,15222.290285714285
11235,3091.2873571428577
11236,14880.021643245642
11237,11550.12715489249
11238,18291.796095238093
11239,10555.510682352726
11240,11205.467553030303
11241,16925.84001965012
11242,9513.677654761903
11243,14462.996666666666
11244,7003.556666666666
11245,7028.1347857142855
11246,13842.648427855116
11247,8154.986174603175
11248,7699.429404761905
11249,6910.9775
11250,1857.7262619047615
11251,23042.647952380954
11252,15650.09196751746
11253,12381.361222222222
11254,13256.43694047619
11255,6247.401933333334
11256,15444.955641025637
11257,5444.3911666184695
11258,10586.984166666665
11259,5893.369341269842
11260,14040.255960317461
11261,14246.69559420143
11262,16537.137043206792
11263,12449.546
11264,17515.875095238094
11265,11819.582285908535
11266,11022.70136075036
11267,2379.447166666667
11268,5654.499166666667
11269,15778.887238095238
11270,7724.499285714285
11271,15464.303999999998
11272,670.4383333333334
11273,2531.6949999999997
11274,10400.42090981241
11275,15997.822371512619
11276,5930.538904761905
11277,14232.198061688312
11278,7593.5525
11279,12022.163333333336
11280,13575.80033802182
11281,10694.971371212123
11282,11357.021657398162
11283,8008.427932539682
11284,11655.224385980035
11285,15929.60618784059
11286,6960.410511682762
11287,8933.605666666666
11288,6502.138238095239
11289,13363.59442857143
11290,5748.250214285715
11291,15490.712250236515
11292,11819.0525
11293,14922.698135558883
11294,14609.339385974838
11295,7488.473333333332
11296,5872.035
11297,9456.289666305918
11298,7746.587794011542
11299,15312.923
11300,12002.999500000002
11301,6107.9675
11302,15550.853235847491
11303,13312.869142396166
11304,9264.009547619047
11305,7099.646333333332
11306,15497.62482969808
11307,5947.570904761906
11308,12515.400195887443
11309,10262.95
11310,14008.562
11311,6654.766
11312,8352.937333333335
11313,13637.44623268398
11314,11299.878193920256
11315,16027.627536236425
11316,16693.613999999998
11317,15489.502250000001
11318,7678.596666666666
11319,11389.840559523807
11320,13751.540003990138
11321,10652.404698412698
11322,13148.678385642135
11323,11954.173055555555
11324,8084.268809523808
11325,6096.754804834054
11326,12348.635805555556
11327,5246.569277777778
11328,9866.08575
11329,12999.842619780802
11330,11998.4025
11331,8579.243499999997
11332,12283.931666666667
11333,6206.93
11334,7932.488000000003
11335,14954.386409315815
11336,12539.763940290206
11337,8541.280833333334
11338,12557.075
11339,9774.073000774662
11340,16413.87941666667
11341,13462.721666666665
11342,9976.412571428571
11343,11380.14013095238
11344,15564.666702380953
11345,13777.365666666667
11346,12059.747994325115
11347,7823.645833333334
11348,12933.884684681332
11349,14176.232380952384
11350,14276.126083333336
11351,12911.086666666668
11352,16336.6
11353,12413.216857142857
11354,6125.881444444444
11355,15508.530972985556
11356,16202.68595238095
11357,15278.295428571431
11358,10158.110833333332
11359,13734.353785714286
11360,11887.712283233508
11361,12530.120281746027
11362,16069.213112334794
11363,15417.617469995692
11364,13340.7645
11365,7636.155952380953
11366,16998.822753968252
11367,11764.819666666668
11368,15451.5193044733
11369,9996.035480158731
11370,9863.180130341272
11371,14462.205833333333
11372,7152.418809523809
11373,15370.783666666666
11374,14464.181666666667
11375,15351.322583333334
11376,15103.32040298591
11377,17027.628817460314
11378,13467.662538168095
11379,14010.489333333338
11380,6209.757166666666
11381,13030.491534992785
11382,3543.5981666666667
11383,6221.773968253967
11384,13595.499523809523
11385,16945.314103960663
11386,15022.947563492067
11387,5391.948333333335
11388,11162.965722222223
11389,16645.75988888889
11390,17248.389741702744
11391,10287.998
11392,9886.905500381388
11393,17202.136968742463
11394,9173.124857142857
11395,8051.5233333333335
11396,13249.607059024309
11397,9072.983166666667
11398,15358.407999999996
11399,16858.83848992674
11400,12532.72961904762
11401,12557.075
11402,11308.992903093722
11403,19598.441666666666
11404,10761.329003968254
11405,7633.983333333333
11406,12092.467166666667
11407,15568.36129220779
11408,11365.61139455677
11409,16280.580146048393
11410,5155.582833333331
11411,17218.315401154407
11412,14876.599980847588
11413,14392.543333333333
11414,13181.164325396823
11415,14068.528166666663
11416,7062.801357142856
11417,14974.208857356645
11418,11158.959119047615
11419,9924.910398407183
11420,3319.800333333333
11421,10748.540984126981
11422,6345.281947691197
11423,10069.827321428573
11424,16731.369166666664
11425,8822.649910533912
11426,14300.952230158728
11427,8260.281333333332
11428,11428.516036796536
11429,13170.186857142859
11430,12506.03154387443
11431,9306.503333333332
11432,7971.890833333334
11433,14944.744996031744
11434,15359.475960317459
11435,15499.745806717789
11436,2450.2216666666664
11437,11693.656587301586
11438,7977.026261904761
11439,11677.372936507938
11440,12435.687537396518
11441,15552.598333333333
11442,14841.060720255631
11443,16349.054273809525
11444,15342.612950674325
11445,14910.673317460318
11446,3636.347833333333
11447,7364.664999999999
11448,5833.1
11449,11596.20616785502
11450,13265.228000000003
11451,7047.45415845266
11452,17984.98484776335
11453,18136.0045
11454,13956.18192970918
11455,9322.7065
11456,16045.604666666668
11457,13974.25079938626
11458,15254.382226190477
11459,17936.568166666668
11460,11954.173055555555
11461,6975.788333333334
11462,7873.255833333334
11463,10389.052539048034
11464,7904.583499999999
11465,9788.556333333334
11466,18328.22210714286
11467,3342.259333333333
11468,16707.261000000002
11469,12811.517919247422
11470,14546.454107142858
11471,10115.107202200576
11472,12501.170238005712
11473,7269.841333333333
11474,16727.557857142856
11475,13885.949964285714
11476,16646.06192857143
11477,8394.998500000002
11478,6960.410511682762
11479,14173.373880952382
11480,10465.49201190476
11481,7172.663166666666
11482,7461.729999999999
11483,11454.059
11484,18468.018571428573
11485,9478.860777777778
11486,15626.586857142856
11487,15008.09483333333
11488,12174.32033333333
11489,18150.956333333335
11490,13455.63216666667
11491,6830.3094484127
11492,13741.143333333335
11493,18291.368666666665
11494,15393.742852052124
11495,15234.15047068781
11496,10044.720012481035
11497,7090.103134920635
11498,15519.902753732373
11499,17070.517166666672
11500,6640.320142857143
11501,9134.638322346773
11502,6703.355916666666
11503,5429.857166666667
11504,15825.085166666666
11505,11778.878240495618
11506,13879.819513855102
11507,11708.561619047621
11508,7093.599666666667
11509,6906.541376984126
11510,12412.73
11511,4118.94
11512,13874.310833333333
11513,11337.811952380953
11514,16844.58002380952
11515,14014.977190476195
11516,10351.828333333333
11517,14467.064420357423
11518,13226.89718224912
11519,9342.695338109603
11520,18524.039666666664
